CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,DollarStoreCount,SnapStoreCount,WalmartCount,Land.Value.1.4.Acre.Lot.Standardized,Land.Value.per.Acre.as.is,Land.Share.of.Property.Value,Lot.Size,Interior.Square.Feet,Property.Value.Standardized,Property.Value.as.is,HPI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,HousingUnits,TotalPopulation,KidsShare,SeniorsShare,WhiteShare,BlackShare,AsianShare,NHOPIShare,AIANShare,OMultirShare,HispanicShare,HUNVShare,SNAPShare,DollarStoreShare,SnapStoreShare,WalmartShare
12005000300,Florida,Bay County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13100,25900,0.185,31240,1190,168300,100500,186.06,1816,1058,7652,514,48,2,85,251,276,39,576,3518,7650,0.237385620915033,0.138300653594771,1.0002614379085,0.0671895424836601,0.00627450980392157,2.61437908496732e-4,0.0111111111111111,0.0328104575163399,0.036078431372549,0.011085844229676,0.163729391699829,0,0,0
12005000400,Florida,Bay County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,43600,0.25,35000,1390,190600,140000,253.97,1835,1029,7526,87,54,5,71,217,151,52,415,3600,8790,0.208759954493743,0.117064846416382,0.856200227531286,0.00989761092150171,0.00614334470989761,5.68828213879408e-4,0.0080773606370876,0.0246871444823663,0.0171786120591581,0.0144444444444444,0.115277777777778,0,0,0
12005000500,Florida,Bay County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25100,58300,0.205,23280,1490,198700,152000,240.14,1256,677,5136,608,102,12,50,274,307,27,85,2913,6630,0.189441930618401,0.10211161387632,0.774660633484163,0.0917043740573152,0.0153846153846154,0.00180995475113122,0.00754147812971342,0.0413273001508296,0.0463046757164404,0.00926879505664264,0.0291795399931342,0,3.01659125188537e-4,0
12005000600,Florida,Bay County,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,105100,422200,0.387,9250,1280,366600,231600,208.08,122,334,1001,20,8,0,4,42,28,9,20,1905,1386,0.088023088023088,0.240981240981241,0.722222222222222,0.0144300144300144,0.00577200577200577,0,0.00288600288600289,0.0303030303030303,0.0202020202020202,0.0047244094488189,0.010498687664042,0,7.21500721500722e-4,0
12005000700,Florida,Bay County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1084,14,2207,417,72,12,14,273,393,15,53,817,2779,0.390068369917236,0.00503778337531486,0.794170564951421,0.15005397625045,0.025908600215905,0.00431810003598417,0.00503778337531486,0.0982367758186398,0.141417776178481,0.018359853121175,0.0648714810281518,0,3.59841669665347e-4,0
12005000803,Florida,Bay County,1,1,1,0,1,1,1,1,1,1,0,0,0,1,7,0,19300,58700,0.195,15450,1160,183900,106500,186.35,1290,680,3703,1004,151,3,54,231,266,74,623,2393,6223,0.20729551663185,0.109272055278804,0.595050618672666,0.161336975735176,0.0242648240398522,4.82082596818255e-4,0.00867748674272859,0.0371203599550056,0.0427446569178853,0.0309235269536147,0.260342666109486,1.60694198939418e-4,0.00112485939257593,0
12005000804,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,0,25500,89000,0.201,12950,1360,196500,131400,231.36,503,234,1707,273,102,0,12,148,129,31,39,990,1989,0.252890899949723,0.117647058823529,0.858220211161388,0.137254901960784,0.0512820512820513,0,0.00603318250377074,0.0744092508798391,0.0648567119155355,0.0313131313131313,0.0393939393939394,5.02765208647562e-4,0.00100553041729512,0
12005000805,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3,0,21700,80500,0.203,11750,1250,175500,106900,195.41,1011,734,3234,873,172,10,19,280,258,54,151,2077,4376,0.231032906764168,0.167733089579525,0.739031078610603,0.199497257769653,0.0393053016453382,0.00228519195612431,0.0043418647166362,0.0639853747714808,0.0589579524680073,0.025999037072701,0.0727010110736639,0,6.85557586837294e-4,0
12005000806,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,29400,85300,0.24,17840,1510,188700,145500,221.83,788,468,2743,434,186,2,25,188,207,60,145,1667,3519,0.223927252060244,0.132992327365729,0.7794828076158,0.123330491616937,0.0528559249786871,5.68343279340722e-4,0.00710429099175902,0.0534242682580278,0.0588235294117647,0.0359928014397121,0.0869826034793041,0,5.68343279340722e-4,0
12005000900,Florida,Bay County,1,1,1,0,1,1,1,1,1,1,0,0,0,0,3,0,31500,104800,0.307,14100,1280,172800,110600,258.08,898,736,3361,521,109,1,39,234,236,51,314,1941,4453,0.201661801033011,0.16528183247249,0.754772063777229,0.116999775432293,0.0244778800808444,2.2456770716371e-4,0.00875814057938468,0.0525488434763081,0.0529979788906355,0.0262751159196291,0.161772282328697,0,6.7370312149113e-4,0
12005001000,Florida,Bay County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,521,351,1291,668,46,3,18,95,89,160,259,904,2129,0.244715829027713,0.164866134335369,0.606387975575387,0.313762329732269,0.0216063879755754,0.00140911225927666,0.00845467355565993,0.0446218882104274,0.0418036636918741,0.176991150442478,0.286504424778761,0,0.00328792860497886,0
12005001100,Florida,Bay County,1,1,1,1,1,1,1,1,1,1,0,0,1,1,4,1,15800,56500,0.189,12440,1110,162000,85300,186.41,1249,496,2866,1237,211,2,36,284,288,243,506,1893,5138,0.243090696769171,0.0965356169715843,0.557804593226937,0.240755157648891,0.041066562864928,3.89256520046711e-4,0.00700661736084079,0.0552744258466329,0.0560529388867264,0.128367670364501,0.26730058108822,1.94628260023355e-4,7.78513040093422e-4,1.94628260023355e-4
12005001200,Florida,Bay County,1,1,1,0,1,1,1,1,1,1,0,0,0,1,3,0,21400,65700,0.224,15140,1200,176000,102100,105.54,893,319,2363,608,62,2,19,215,194,26,307,1416,3350,0.266567164179104,0.0952238805970149,0.705373134328358,0.181492537313433,0.0185074626865672,5.97014925373134e-4,0.00567164179104478,0.0641791044776119,0.057910447761194,0.018361581920904,0.21680790960452,2.98507462686567e-4,8.95522388059702e-4,0
12005001301,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,5,0,35000,104400,0.248,16800,1520,210600,162200,281.62,1294,644,4333,416,123,4,31,188,173,90,172,2219,5419,0.238789444546964,0.118841114596789,0.799594021037092,0.0767669311681122,0.0226979147444178,7.38143568924156e-4,0.00572061265916221,0.0346927477394353,0.0319247093559697,0.0405588102748986,0.0775123929698062,1.84535892231039e-4,9.22679461155195e-4,0
12005001302,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,1,2,8,1,28100,88400,0.235,14410,1290,195800,124500,224.53,1917,866,5730,878,233,11,44,359,436,217,499,3372,6833,0.280550270744914,0.126737889653154,0.838577491584955,0.128494072881604,0.0340992243524074,0.00160983462607932,0.00643933850431728,0.0525391482511342,0.0638079906336894,0.0643534994068802,0.147983392645314,2.92697204741695e-4,0.00117078881896678,1.46348602370847e-4
12005001402,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,46200,141800,0.289,16550,1650,216500,186500,284.49,1559,1113,5666,673,156,5,33,165,190,33,84,3005,7443,0.209458551659277,0.149536477226925,0.761252183259438,0.0904205293564423,0.0209592906086256,6.71772134891845e-4,0.0044336960902861804,0.0221684804514309,0.0255273411258901,0.010981697171381,0.0279534109816972,0,2.68708853956738e-4,0
12005001403,Florida,Bay County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,49500,160700,0.385,15710,1440,205700,150600,226.42,422,325,1745,95,9,0,13,61,59,99,116,926,2086,0.202301054650048,0.155800575263663,0.836529242569511,0.0455417066155321,0.00431447746883989,0,0.0062320230105465,0.0292425695110259,0.0282837967401726,0.106911447084233,0.125269978401728,0,0.00191754554170662,0
12005001404,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,2,5,0,39000,131800,0.269,14690,1530,211000,165000,330.19,1443,857,5541,358,110,5,37,221,244,74,316,3579,8353,0.172752304561235,0.102597869029091,0.663354483419131,0.0428588531066683,0.0131689213456243,5.98587333892015e-4,0.00442954627080091,0.0264575601580271,0.0292110618939303,0.0206761665269628,0.0882928192232467,2.39434933556806e-4,5.98587333892015e-4,0
12005001501,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,0,39300,132600,0.254,13100,1530,204800,156800,288.4,1008,679,4056,282,114,1,21,104,164,164,154,2355,5690,0.177152899824253,0.11933216168717,0.712829525483304,0.0495606326889279,0.0200351493848858,1.75746924428823e-4,0.00369068541300527,0.0182776801405975,0.0288224956063269,0.0696390658174098,0.0653927813163482,1.75746924428823e-4,3.51493848857645e-4,0
12005001502,Florida,Bay County,0,0,0,0,0,0,1,0,1,0,0,0,0,2,12,1,35300,114900,0.275,15160,1530,192700,145300,266.89,1047,1242,4890,517,112,4,20,253,285,208,309,2666,6073,0.172402437016302,0.204511773423349,0.805203359130578,0.0851309072945826,0.0184422855260991,6.5865305450354e-4,0.0032932652725177,0.0416598056973489,0.0469290301333772,0.0780195048762191,0.115903975993999,3.2932652725177e-4,0.00197595916351062,1.64663263625885e-4
12005001600,Florida,Bay County,1,1,1,1,1,1,1,1,1,1,0,0,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,884,691,1091,2419,14,7,18,111,109,306,494,1530,3169,0.278952350899337,0.218049857999369,0.344272641211739,0.763332281476807,0.00441779741243294,0.00220889870621647,0.00568002524455664,0.0350268223414326,0.0343957084253708,0.2,0.322875816993464,3.15556958030925e-4,9.46670874092774e-4,0
12005001700,Florida,Bay County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,3,0,15200,57600,0.206,11020,1060,144400,70900,NA,869,379,944,1886,80,0,16,139,102,249,391,1344,2595,0.334874759152216,0.146050096339114,0.363776493256262,0.726782273603083,0.0308285163776493,0,0.00616570327552987,0.0535645472061657,0.0393063583815029,0.185267857142857,0.290922619047619,0,0.00115606936416185,0
12005001800,Florida,Bay County,0,1,0,0,1,0,1,0,1,0,0,0,0,2,3,0,16000,57700,0.209,12740,1060,163200,80700,NA,365,223,1110,351,68,0,19,73,41,72,211,836,1687,0.216360403082395,0.132187314759929,0.657972732661529,0.208061647895673,0.040308239478364,0,0.011262596324837,0.043272080616479,0.024303497332543,0.0861244019138756,0.252392344497608,0.001185536455246,0.001778304682869,0
12005001900,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,0,69200,248800,0.423,13050,1500,228000,176000,335.85,695,798,3695,103,38,1,15,90,113,52,97,2061,4553,0.152646606632989,0.175269053371403,0.811552822314957,0.0226224467384142,0.00834614539863826,2.19635405227323e-4,0.00329453107840984,0.019767186470459,0.0248188007906875,0.0252304706453178,0.047064531780689,2.19635405227323e-4,4.39270810454645e-4,0
12005002000,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,1,3,5,0,NA,NA,NA,NA,NA,NA,NA,NA,218,477,1299,191,19,0,17,70,68,233,218,990,1408,0.154829545454545,0.338778409090909,0.922585227272727,0.135653409090909,0.0134943181818182,0,0.0120738636363636,0.0497159090909091,0.0482954545454545,0.235353535353535,0.22020202020202,0.00213068181818182,0.00355113636363636,0
12005002200,Florida,Bay County,1,1,1,1,1,1,1,1,1,1,0,0,1,2,11,0,30300,112100,0.275,11880,1280,179900,111100,158.36,1154,778,3269,1063,71,8,31,289,449,323,458,2439,4795,0.240667361835245,0.162252346193952,0.681751824817518,0.221689259645464,0.0148070907194995,0.00166840458811262,0.00646506777893639,0.0602711157455683,0.0936392075078206,0.132431324313243,0.187781877818778,4.17101147028154e-4,0.00229405630865485,0
12005002300,Florida,Bay County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,30200,115000,0.289,11640,1210,183200,106300,232.78,776,603,3301,312,61,5,21,181,241,103,280,2111,3943,0.196804463606391,0.152929241694142,0.83717981232564,0.0791275678417449,0.0154704539690591,0.00126806999746386,0.00532589398934821,0.0459041339081917,0.061120973877758,0.0487920416864045,0.132638559924207,0,2.53613999492772e-4,0
12005002400,Florida,Bay County,0,1,0,1,1,0,1,0,1,0,0,0,1,1,8,0,40400,163600,0.362,10270,1150,193500,106500,322.58,878,382,3129,542,63,6,17,237,317,226,362,2015,3941,0.222786094899772,0.0969297132707435,0.793960923623446,0.137528546054301,0.0159857904085258,0.00152245622938341,0.00431362598325298,0.0601370210606445,0.0804364374524232,0.112158808933002,0.179652605459057,2.53742704897234e-4,0.00202994163917787,0
12005002500,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,66400,195200,0.388,19140,1880,219400,221200,261.58,536,707,2742,41,69,4,11,90,98,46,119,1508,3254,0.164720344191764,0.217271051014136,0.842655193607867,0.01259987707437,0.0212046711739398,0.00122925629993854,0.00338045482483098,0.0276582667486171,0.0301167793484942,0.0305039787798408,0.0789124668435013,0,0,0
12005002601,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,72300,309100,0.332,9180,1500,261900,196400,225.14,443,339,1953,66,47,3,8,113,137,65,30,1363,2476,0.17891760904685,0.136914378029079,0.788772213247173,0.0266558966074313,0.0189822294022617,0.00121163166397415,0.00323101777059774,0.0456381260096931,0.0553311793214863,0.0476889214966985,0.0220102714600147,0,0,0
12005002603,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,39500,133600,0.226,10590,1310,225100,143400,187.93,376,222,1714,57,33,4,19,99,102,99,224,1592,3136,0.119897959183673,0.0707908163265306,0.54655612244898,0.0181760204081633,0.0105229591836735,0.00127551020408163,0.00605867346938775,0.0315688775510204,0.0325255102040816,0.0621859296482412,0.14070351758794,0,0,0
12005002604,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,2,0,47200,179600,0.274,11370,1420,242200,171000,337.28,1416,810,6417,162,126,9,29,365,353,168,485,4159,8752,0.161791590493601,0.0925502742230347,0.733203839122486,0.0185100548446069,0.0143967093235832,0.00102833638025594,0.00331352833638026,0.0417047531992687,0.0403336380255941,0.0403943255590286,0.116614570810291,0,2.28519195612431e-4,0
12005002605,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,115100,652700,0.39,5490,1330,322000,210900,274.68,151,194,1101,13,9,2,5,53,87,70,22,1791,1412,0.106940509915014,0.137393767705382,0.779745042492918,0.00920679886685552,0.00637393767705382,0.00141643059490085,0.00354107648725212,0.0375354107648725,0.061614730878187,0.0390843104410944,0.0122836404243439,0,0.00141643059490085,0
12005002606,Florida,Bay County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,73500,399800,0.315,6230,1260,296300,181500,241.66,248,193,1444,38,15,0,16,73,79,54,90,2479,1757,0.14114968696642,0.109846328969835,0.821855435401252,0.0216277746158224,0.00853727945361412,0,0.00910643141718839,0.041548093340922,0.0449630051223677,0.0217829770068576,0.036304961678096,5.69151963574274e-4,0.00113830392714855,0
12005002607,Florida,Bay County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,100700,504000,0.369,6850,1340,313200,215000,231.85,145,249,1092,7,9,0,18,52,77,26,63,2505,1442,0.100554785020804,0.172676837725381,0.757281553398058,0.00485436893203883,0.00624133148404993,0,0.0124826629680999,0.0360610263522885,0.0533980582524272,0.0103792415169661,0.0251497005988024,0,6.93481276005548e-4,0
12005002608,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3,0,95200,345200,0.318,12660,2110,277800,315600,256.8,526,624,2644,32,22,1,12,28,56,41,41,2132,3186,0.165097300690521,0.195856873822976,0.829880728185813,0.0100439422473321,0.0069052102950408,3.13873195229127e-4,0.00376647834274953,0.00878844946641557,0.0175768989328311,0.0192307692307692,0.0192307692307692,0,9.41619585687382e-4,0
12005002701,Florida,Bay County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119000,556600,0.381,7730,1330,366600,259400,387.65,647,773,3755,47,31,4,44,192,212,70,99,4998,5436,0.119021339220015,0.142200147167035,0.690765268579838,0.00864606328182487,0.00570272259013981,7.35835172921266e-4,0.00809418690213392,0.0353200883002208,0.0389992641648271,0.0140056022408964,0.0198079231692677,0,0,0
12005002702,Florida,Bay County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,99200,483900,0.392,6890,1160,347800,195000,281.46,426,488,2418,39,38,0,33,129,160,12,70,4267,2533,0.168180023687327,0.192656928543229,0.954599289380182,0.0153967627319384,0.01500197394394,0,0.0130280300039479,0.0509277536517963,0.0631662060797473,0.0028122802906023,0.0164049683618467,0,0,0
12005002703,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,7,1,59400,234200,0.276,10520,1520,267100,204900,389.75,664,473,2810,56,113,2,10,175,219,62,66,2862,2551,0.260290082320659,0.185417483339867,1.1015288122305,0.0219521756174049,0.044296354370835,7.84006272050176e-4,0.00392003136025088,0.0686005488043904,0.0858486867894943,0.0216631726065688,0.0230607966457023,3.92003136025088e-4,0.00274402195217562,3.92003136025088e-4
12005002704,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,64200,321300,0.278,7090,1340,288700,188100,445.74,1153,683,5260,177,114,6,27,344,321,209,107,5341,6300,0.183015873015873,0.108412698412698,0.834920634920635,0.0280952380952381,0.018095238095238102,9.52380952380952e-4,0.00428571428571429,0.0546031746031746,0.050952380952381,0.0391312488298072,0.0200337015540161,0,0,0
12005002705,Florida,Bay County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,71500,384200,0.248,5150,1290,299600,182800,NA,261,422,1686,42,83,1,10,56,140,61,93,5713,2369,0.110173068805403,0.178134233853947,0.71169269734065,0.017728999577881,0.0350358801181933,4.22119037568594e-4,0.00422119037568594,0.0236386661038413,0.0590966652596032,0.0106774024155435,0.0162786626991073,0,0,0
12007000100,Florida,Bradford County,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,21400,27700,0.229,40690,1330,138400,113000,153.65,1495,975,3718,1745,39,1,20,152,151,287,545,2398,5739,0.260498344659348,0.169890224777836,0.647848057152814,0.304059940756229,0.00679560899111343,1.74246384387524e-4,0.00348492768775048,0.0264854504269036,0.0263112040425161,0.119683069224354,0.227272727272727,1.74246384387524e-4,0.00139397107510019,0
12007000200,Florida,Bradford County,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,23200,27400,0.241,45430,1350,140100,118800,169.63,1572,1065,6676,1930,61,1,30,185,409,288,523,3203,8677,0.181168606661288,0.122738273596865,0.7693903422842,0.222427106142676,0.00703007952057163,1.15247205255273e-4,0.00345741615765818,0.0213207329722254,0.0471361069494065,0.0899157040274742,0.163284420855448,0,0,0
12007000300,Florida,Bradford County,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45200,57000,0.342,41350,1370,187900,158200,211.9,1589,1450,6992,422,34,2,21,164,196,163,444,3739,7113,0.223393786025587,0.203852101785463,0.982988893575144,0.05932799100239,0.0047799803177281,2.81175312807536e-4,0.00295234078447912,0.0230563756502179,0.0275551806551385,0.0435945439957208,0.118748328430062,0,0,0
12007000400,Florida,Bradford County,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,20500,21700,0.243,52580,1270,131900,107800,95.54,979,623,4415,1726,17,9,20,140,264,44,243,1711,5788,0.169143054595715,0.107636489288182,0.762785072563925,0.298203178991016,0.00293711126468556,0.00155494125777471,0.00345542501727713,0.0241879751209399,0.045611610228058,0.0257159555815313,0.142022209234366,1.72771250863856e-4,6.91085003455425e-4,0
12009060101,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,13700,33100,0.191,25450,1130,147600,101400,215.66,872,688,3328,717,16,1,17,84,118,66,220,1951,4281,0.203690726465779,0.160710114459238,0.777388460640037,0.167484232655922,0.00373744452230787,2.33590282644242e-4,0.00397103480495211,0.0196215837421163,0.0275636533520206,0.0338288057406458,0.112762685802153,0,0,0
12009060102,Florida,Brevard County,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,14500,30600,0.193,32240,1280,147400,117500,270.64,573,903,3358,31,26,3,20,81,81,18,161,1825,3305,0.173373676248109,0.2732223903177,1.0160363086233,0.00937972768532526,0.00786686838124055,9.07715582450832e-4,0.00605143721633888,0.0245083207261725,0.0245083207261725,0.00986301369863014,0.0882191780821918,0,0,0
12009060200,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,23900,66600,0.192,18130,1610,166900,144000,237.28,1102,1158,5010,222,104,2,37,163,285,67,250,2462,5766,0.191120360735345,0.200832466181061,0.86888657648283,0.0385015608740895,0.0180367672563302,3.46860908775581e-4,0.00641692681234825,0.0282691640652099,0.0494276795005203,0.0272136474411048,0.101543460601137,0,0,0
12009060300,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,19400,64700,0.223,13700,1100,158900,91200,281,967,899,4109,444,34,6,32,158,208,95,202,2307,5065,0.190918065153011,0.177492596248766,0.811253701875617,0.0876604146100691,0.00671273445212241,0.00118460019743337,0.00631786771964462,0.0311944718657453,0.04106614017769,0.0411790203727785,0.0875596012136974,0,0,0
12009060400,Florida,Brevard County,1,1,1,1,1,1,1,1,1,1,0,0,1,2,5,0,18900,68900,0.218,11890,1130,149700,86200,283.93,827,998,3411,533,29,3,24,163,217,138,393,2105,4136,0.19995164410058,0.241295938104449,0.824709864603482,0.128868471953578,0.00701160541586074,7.25338491295938e-4,0.00580270793036751,0.0394100580270793,0.0524661508704062,0.0655581947743468,0.186698337292162,4.83558994197292e-4,0.00120889748549323,0
12009060500,Florida,Brevard County,1,1,1,0,1,1,1,1,1,1,0,0,0,2,5,0,17700,65400,0.184,11530,1190,154600,94300,256.56,889,1052,3878,485,48,8,24,166,245,60,317,2453,4730,0.187949260042283,0.222410147991543,0.819873150105708,0.102536997885835,0.0101479915433404,0.00169133192389006,0.00507399577167019,0.0350951374207188,0.0517970401691332,0.0244598450876478,0.129229514879739,4.22832980972516e-4,0.00105708245243129,0
12009060600,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,0,19600,80800,0.187,9730,1270,150800,96700,261.15,1150,893,3560,1237,61,3,17,225,316,124,414,2630,4762,0.241495170096598,0.187526249475011,0.747585048299034,0.259764804703906,0.0128097438051239,6.29987400251995e-4,0.00356992860142797,0.0472490550188996,0.0663586728265435,0.047148288973384,0.157414448669202,2.09995800083998e-4,4.19991600167997e-4,0
12009060700,Florida,Brevard County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,931,356,1223,1790,6,2,21,190,212,230,521,1836,2464,0.377840909090909,0.144480519480519,0.496347402597403,0.726461038961039,0.00243506493506494,8.11688311688312e-4,0.00852272727272727,0.0771103896103896,0.086038961038961,0.125272331154684,0.283769063180828,0,0.00121753246753247,0
