CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,DollarStoreCount,DollarStoreBinary,SnapStoreCount,SnapStoreBinary,WalmartCount,WalmartBinary,Land.Value.1.4.Acre.Lot.Standardized,Land.Value.per.Acre.as.is,Land.Share.of.Property.Value,Lot.Size,Interior.Square.Feet,Property.Value.Standardized,Property.Value.as.is,HPI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,HousingUnits,TotalPopulation,ChildShare,SeniorShare,WhiteShare,BlackShare,AsianShare,NHOPIShare,AIANShare,OMultirShare,HispanicShare,HUNVShare,SNAPShare
12005002603,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,39500,133600,0.226,10590,1310,225100,143400,187.93,376,222,1714,57,33,4,19,99,102,99,224,1592,3136,0.11989795918367346,0.07079081632653061,0.5465561224489796,0.018176020408163265,0.010522959183673469,0.0012755102040816326,0.006058673469387755,0.031568877551020405,0.032525510204081634,0.062185929648241205,0.1407035175879397
12005002604,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,2,1,0,0,47200,179600,0.274,11370,1420,242200,171000,337.28,1416,810,6417,162,126,9,29,365,353,168,485,4159,8752,0.16179159049360145,0.09255027422303473,0.7332038391224863,0.01851005484460695,0.014396709323583182,0.0010283363802559415,0.0033135283363802557,0.04170475319926874,0.04033363802559415,0.04039432555902861,0.11661457081029093
12005002605,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,1,0,0,115100,652700,0.39,5490,1330,322000,210900,274.68,151,194,1101,13,9,2,5,53,87,70,22,1791,1412,0.10694050991501416,0.13739376770538245,0.7797450424929179,0.009206798866855524,0.006373937677053824,0.00141643059490085,0.0035410764872521247,0.037535410764872525,0.06161473087818697,0.03908431044109436,0.012283640424343942
12005002606,Florida,Bay County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,0,73500,399800,0.315,6230,1260,296300,181500,241.66,248,193,1444,38,15,0,16,73,79,54,90,2479,1757,0.14114968696642002,0.10984632896983494,0.8218554354012522,0.021627774615822423,0.008537279453614115,0,0.00910643141718839,0.04154809334092203,0.04496300512236767,0.021782977006857603,0.03630496167809601
12005002607,Florida,Bay County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,100700,504000,0.369,6850,1340,313200,215000,231.85,145,249,1092,7,9,0,18,52,77,26,63,2505,1442,0.10055478502080444,0.17267683772538142,0.7572815533980582,0.0048543689320388345,0.0062413314840499305,0,0.012482662968099861,0.036061026352288486,0.05339805825242718,0.010379241516966068,0.025149700598802394
12005002608,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3,1,0,0,95200,345200,0.318,12660,2110,277800,315600,256.8,526,624,2644,32,22,1,12,28,56,41,41,2132,3186,0.16509730069052103,0.1958568738229755,0.8298807281858129,0.010043942247332079,0.006905210295040804,3.1387319522912746e-4,0.003766478342749529,0.008788449466415568,0.017576898932831136,0.019230769230769232,0.019230769230769232
12005002701,Florida,Bay County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119000,556600,0.381,7730,1330,366600,259400,387.65,647,773,3755,47,31,4,44,192,212,70,99,4998,5436,0.11902133922001472,0.14220014716703458,0.6907652685798381,0.008646063281824871,0.005702722590139809,7.358351729212656e-4,0.008094186902133923,0.03532008830022075,0.03899926416482708,0.014005602240896359,0.019807923169267706
12005002702,Florida,Bay County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,99200,483900,0.392,6890,1160,347800,195000,281.46,426,488,2418,39,38,0,33,129,160,12,70,4267,2533,0.1681800236873273,0.19265692854322938,0.9545992893801816,0.015396762731938412,0.015001973943939992,0,0.013028030003947888,0.05092775365179629,0.06316620607974734,0.002812280290602297,0.016404968361846732
12005002703,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,7,1,1,1,59400,234200,0.276,10520,1520,267100,204900,389.75,664,473,2810,56,113,2,10,175,219,62,66,2862,2551,0.2602900823206586,0.1854174833398667,1.1015288122304978,0.02195217561740494,0.04429635437083497,7.840062720501764e-4,0.003920031360250882,0.06860054880439044,0.08584868678949431,0.02166317260656883,0.023060796645702306
12005002704,Florida,Bay County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,64200,321300,0.278,7090,1340,288700,188100,445.74,1153,683,5260,177,114,6,27,344,321,209,107,5341,6300,0.18301587301587302,0.10841269841269842,0.834920634920635,0.028095238095238097,0.018095238095238095,9.523809523809524e-4,0.004285714285714286,0.054603174603174605,0.05095238095238095,0.039131248829807154,0.0200337015540161
12007000100,Florida,Bradford County,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,0,0,21400,27700,0.229,40690,1330,138400,113000,153.65,1495,975,3718,1745,39,1,20,152,151,287,545,2398,5739,0.2604983446593483,0.16989022477783586,0.6478480571528141,0.30405994075622933,0.006795608991113434,1.7424638438752395e-4,0.003484927687750479,0.02648545042690364,0.026311204042516117,0.11968306922435362,0.22727272727272727
12007000200,Florida,Bradford County,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23200,27400,0.241,45430,1350,140100,118800,169.63,1572,1065,6676,1930,61,1,30,185,409,288,523,3203,8677,0.18116860666128845,0.12273827359686527,0.7693903422841996,0.22242710614267605,0.0070300795205716264,1.1524720525527257e-4,0.003457416157658177,0.021320732972225424,0.047136106949406474,0.08991570402747424,0.163284420855448
12007000300,Florida,Bradford County,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45200,57000,0.342,41350,1370,187900,158200,211.9,1589,1450,6992,422,34,2,21,164,196,163,444,3739,7113,0.22339378602558696,0.20385210178546323,0.9829888935751441,0.05932799100238999,0.004779980317728104,2.811753128075355e-4,0.0029523407844791226,0.02305637565021791,0.02755518065513848,0.04359454399572078,0.11874832843006151
12007000400,Florida,Bradford County,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,0,0,20500,21700,0.243,52580,1270,131900,107800,95.54,979,623,4415,1726,17,9,20,140,264,44,243,1711,5788,0.16914305459571527,0.10763648928818245,0.7627850725639254,0.2982031789910159,0.0029371112646855565,0.0015549412577747063,0.0034554250172771253,0.024187975120939877,0.04561161022805805,0.02571595558153127,0.14202220923436587
12009060101,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,13700,33100,0.191,25450,1130,147600,101400,215.66,872,688,3328,717,16,1,17,84,118,66,220,1951,4281,0.20369072646577902,0.1607101144592385,0.7773884606400374,0.16748423265592152,0.003737444522307872,2.33590282644242e-4,0.003971034804952114,0.019621583742116328,0.027563653352020556,0.033828805740645826,0.11276268580215275
12009060102,Florida,Brevard County,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14500,30600,0.193,32240,1280,147400,117500,270.64,573,903,3358,31,26,3,20,81,81,18,161,1825,3305,0.17337367624810893,0.27322239031770046,1.016036308623298,0.009379727685325264,0.007866868381240545,9.07715582450832e-4,0.006051437216338881,0.024508320726172466,0.024508320726172466,0.009863013698630137,0.08821917808219178
12009060200,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,23900,66600,0.192,18130,1610,166900,144000,237.28,1102,1158,5010,222,104,2,37,163,285,67,250,2462,5766,0.19112036073534514,0.2008324661810614,0.8688865764828304,0.03850156087408949,0.018036767256330213,3.46860908775581e-4,0.0064169268123482484,0.02826916406520985,0.049427679500520294,0.027213647441104792,0.10154346060113728
12009060300,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,19400,64700,0.223,13700,1100,158900,91200,281,967,899,4109,444,34,6,32,158,208,95,202,2307,5065,0.19091806515301085,0.17749259624876604,0.811253701875617,0.0876604146100691,0.006712734452122409,0.0011846001974333662,0.0063178677196446195,0.03119447186574531,0.04106614017769003,0.0411790203727785,0.08755960121369745
12009060400,Florida,Brevard County,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,5,1,0,0,18900,68900,0.218,11890,1130,149700,86200,283.93,827,998,3411,533,29,3,24,163,217,138,393,2105,4136,0.19995164410058028,0.24129593810444874,0.8247098646034816,0.12886847195357834,0.007011605415860735,7.253384912959381e-4,0.005802707930367505,0.0394100580270793,0.05246615087040619,0.0655581947743468,0.1866983372921615
12009060500,Florida,Brevard County,1,1,1,0,1,1,1,1,1,1,0,0,0,2,1,5,1,0,0,17700,65400,0.184,11530,1190,154600,94300,256.56,889,1052,3878,485,48,8,24,166,245,60,317,2453,4730,0.1879492600422833,0.22241014799154335,0.8198731501057083,0.10253699788583509,0.01014799154334038,0.0016913319238900633,0.00507399577167019,0.03509513742071882,0.05179704016913319,0.02445984508764778,0.1292295148797391
12009060600,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,2,1,0,0,19600,80800,0.187,9730,1270,150800,96700,261.15,1150,893,3560,1237,61,3,17,225,316,124,414,2630,4762,0.24149517009659807,0.1875262494750105,0.747585048299034,0.25976480470390595,0.012809743805123898,6.29987400251995e-4,0.0035699286014279717,0.04724905501889962,0.06635867282654347,0.04714828897338403,0.1574144486692015
12009061001,Florida,Brevard County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,29000,132000,0.193,7930,1430,176400,124300,246.73,843,1048,3658,463,96,0,24,141,312,41,197,2723,4744,0.1776981450252951,0.2209106239460371,0.771079258010118,0.09759696458684654,0.02023608768971332,0,0.00505902192242833,0.02972175379426644,0.0657672849915683,0.015056922511935366,0.072346676459787
12009061002,Florida,Brevard County,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,3,1,0,0,19400,85100,0.212,8940,1050,156200,82300,268.47,642,632,2848,170,21,8,17,112,189,135,283,1680,3779,0.16988621328393755,0.1672400105848108,0.7536385287112993,0.0449854458851548,0.005557025668166181,0.0021169621593014024,0.00449854458851548,0.029637470230219634,0.05001323101349563,0.08035714285714286,0.16845238095238096
12009061100,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,1,0,0,26000,99500,0.197,10950,1460,169100,126800,249.72,1083,1574,5459,249,89,2,25,159,374,92,238,3160,6369,0.1700423928403203,0.24713455801538703,0.8571204270686136,0.039095619406500234,0.013973936253729,3.140210394096404e-4,0.003925262992620505,0.024964672633066416,0.05872193436960276,0.02911392405063291,0.07531645569620253
12009061201,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,2,1,6,1,1,1,27700,111200,0.197,9780,1420,174400,126700,252.45,1485,1182,5778,478,148,8,29,209,520,126,393,3585,7656,0.1939655172413793,0.15438871473354232,0.7547021943573667,0.062434691745036575,0.019331243469174503,0.0010449320794148381,0.003787878787878788,0.027298850574712645,0.06792058516196448,0.035146443514644354,0.1096234309623431
12009061202,Florida,Brevard County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,24600,50400,0.221,35260,1750,177000,184200,277.9,644,765,3490,141,101,2,16,120,250,35,92,2023,3396,0.1896348645465253,0.2252650176678445,1.0276796230859835,0.04151943462897526,0.029740871613663133,5.889281507656066e-4,0.004711425206124852,0.0353356890459364,0.07361601884570082,0.01730103806228374,0.045477014335145824
12009062103,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,20300,43200,0.204,29250,1370,177500,142500,321.95,1529,1186,7144,418,91,12,30,222,403,22,267,3416,8300,0.18421686746987953,0.14289156626506025,0.860722891566265,0.05036144578313253,0.010963855421686748,0.0014457831325301205,0.0036144578313253013,0.02674698795180723,0.04855421686746988,0.006440281030444965,0.0781615925058548
12009062104,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,16000,59100,0.14,12380,1280,175900,120400,347.54,1641,664,6242,334,128,4,33,248,420,56,154,2919,7397,0.22184669460592132,0.08976612140056779,0.8438556171420847,0.04515344058402055,0.0173043125591456,5.407597674733e-4,0.004461268081654725,0.033527105583344596,0.0567797755846965,0.019184652278177457,0.05275779376498801
12009062106,Florida,Brevard County,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,7,1,0,0,21300,83500,0.205,10740,1070,179500,100300,328.19,578,673,3032,111,18,6,18,86,172,40,132,1796,2843,0.20330636651424552,0.23672177277523743,1.066479071403447,0.03904326415758002,0.006331340133661625,0.002110446711220542,0.006331340133661625,0.030249736194161096,0.06049947238832219,0.022271714922048998,0.07349665924276169
12009062107,Florida,Brevard County,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,46800,158800,0.337,14530,1240,225900,157000,246.85,632,673,3059,99,26,2,25,96,112,113,243,1604,3243,0.1948812827628739,0.20752389762565526,0.9432624113475178,0.030527289546716005,0.008017267961763799,6.167129201356768e-4,0.0077089115016959605,0.02960222016651249,0.034535923527597906,0.07044887780548628,0.15149625935162095
12009062108,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,16100,61500,0.143,11700,1240,175000,115200,342.48,1623,626,5907,343,88,23,40,225,426,91,219,2782,6387,0.2541099107562236,0.09801158603413183,0.9248473461719117,0.05370283388132143,0.013777986535149523,0.003601064662595898,0.006262721152340692,0.035227806481916396,0.06669798027242838,0.03271028037383177,0.07872034507548527
12009062109,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,2,1,0,0,17400,56500,0.188,15530,1160,169900,106900,340.33,998,435,4934,1616,25,9,18,134,450,9,186,1535,4668,0.21379605826906597,0.09318766066838047,1.0569837189374465,0.3461868037703513,0.005355612682090831,0.0019280205655526992,0.0038560411311053984,0.028706083976006855,0.09640102827763496,0.005863192182410423,0.12117263843648209
12009062400,Florida,Brevard County,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,20500,77000,0.223,10990,1080,154000,87200,280.8,1793,812,4711,1296,59,22,51,844,1076,155,738,3311,8142,0.22021616310488823,0.09972979611888971,0.5786047654139033,0.159174649963154,0.007246376811594203,0.002702038811102923,0.006263817243920413,0.10366003438958486,0.13215426185212478,0.046813651464814254,0.22289338568408334
12009062500,Florida,Brevard County,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,7,1,0,0,21100,76700,0.226,11800,1130,150800,92100,259.98,825,1010,2387,1607,47,1,14,111,172,254,536,2314,4124,0.20004849660523763,0.2449078564500485,0.5788069835111542,0.3896702230843841,0.01139670223084384,2.4248302618816683e-4,0.0033947623666343357,0.026915615906886518,0.041707080504364696,0.1097666378565255,0.23163353500432152
12009062800,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,5,1,0,0,61900,200200,0.323,16230,1620,248600,231200,333.96,568,908,3457,116,54,1,17,92,183,59,195,2126,4198,0.13530252501191042,0.2162934730824202,0.8234873749404479,0.027632205812291567,0.012863268222963315,2.3820867079561695e-4,0.004049547403525489,0.02191519771319676,0.0435921867555979,0.027751646284101598,0.09172154280338664
12009062900,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,2,1,4,1,0,0,25700,102500,0.199,10490,1360,177400,124200,231.89,1032,859,3011,1566,72,13,16,216,277,32,206,2630,5695,0.18121158911325724,0.1508340649692713,0.5287093942054434,0.2749780509218613,0.012642669007901668,0.0022827041264266903,0.0028094820017559264,0.037928007023705,0.04863915715539947,0.012167300380228136,0.07832699619771863
12009063000,Florida,Brevard County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,110600,0.232,13560,1480,189200,148400,271.69,974,544,3297,508,126,3,14,209,311,68,224,1927,4311,0.22593365808397123,0.1261888192994665,0.7647877522616562,0.1178380886105312,0.029227557411273485,6.958942240779402e-4,0.003247506379030387,0.0484806309440965,0.07214103456274647,0.03528801245459263,0.11624286455630514
12009063102,Florida,Brevard County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,1,0,0,59200,265400,0.252,8530,1660,247100,206100,211.91,1726,1680,6630,585,290,2,16,363,647,85,193,4216,8181,0.21097665322087764,0.20535386872020536,0.8104143747708105,0.07150715071507151,0.03544798924336878,2.444688913335778e-4,0.0019557511306686226,0.04437110377704437,0.07908568634641241,0.020161290322580645,0.04577798861480076
12009063104,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,5,1,0,0,46300,185300,0.25,10260,1620,209500,174400,259.79,797,588,2960,306,87,3,8,116,240,69,61,1717,4143,0.19237267680424813,0.14192614047791455,0.7144581221337195,0.07385952208544533,0.020999275887038378,7.24112961622013e-4,0.0019309678976587015,0.02799903451605117,0.05792903692976104,0.0401863715783343,0.035527082119976704
12009063105,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,9,1,0,0,35300,145600,0.237,9840,1370,198500,139000,291.53,1925,1322,7017,1142,212,11,33,374,576,84,268,3925,9067,0.2123083710157715,0.14580346310797399,0.7739053711260615,0.12595125179221353,0.023381493327451198,0.0012131906915186941,0.0036395720745560824,0.041248483511635604,0.06352707621043344,0.02140127388535032,0.06828025477707006
12009063106,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,45900,189500,0.231,9610,1490,237100,180900,218.29,974,647,3519,229,153,1,6,164,420,26,48,1806,4515,0.21572535991140643,0.14330011074197122,0.7794019933554818,0.050719822812846066,0.03388704318936877,2.2148394241417498e-4,0.00132890365448505,0.0363233665559247,0.09302325581395349,0.014396456256921373,0.026578073089700997
12009063107,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,53300,244400,0.243,7910,1580,230400,182400,215.66,1497,3186,8111,358,210,2,17,334,682,199,212,5537,12187,0.12283580864855995,0.26142610978911957,0.6655452531385903,0.029375564125707722,0.01723147616312464,1.6410929679166325e-4,0.0013949290227291376,0.027406252564207763,0.05596127020595717,0.03594003973270724,0.038287881524291134
12009064102,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,1,1,1,46400,125900,0.253,19930,1830,222800,227600,246.96,1190,814,4751,209,193,1,13,196,386,55,113,2235,5608,0.2121968616262482,0.14514978601997147,0.8471825962910129,0.037268188302425106,0.0344151212553495,1.783166904422254e-4,0.0023181169757489303,0.03495007132667618,0.068830242510699,0.024608501118568233,0.050559284116331094
12009064123,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,2,1,0,0,41900,207200,0.242,6970,1310,219800,137200,273.06,1005,1250,5273,466,160,3,12,329,555,152,276,3438,6265,0.160415003990423,0.19952114924181963,0.8416600159616919,0.07438148443735036,0.025538707102952914,4.7885075818036713e-4,0.0019154030327214685,0.05251396648044693,0.08858739026336791,0.04421175101803374,0.08027923211169284
12009064124,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3,1,0,0,39600,183000,0.289,7790,1160,199000,113300,317.52,852,791,3921,175,91,10,13,204,382,28,317,1979,4563,0.18671926364234057,0.17335086565855798,0.8593030900723209,0.03835196142888451,0.019943019943019943,0.0021915406530791147,0.002849002849002849,0.044707429322813935,0.08371685294762218,0.01414855987872663,0.16018191005558363
12009064125,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,38200,108400,0.253,19120,1660,202100,188000,318.17,1106,996,4477,263,209,12,16,309,569,30,72,2414,6491,0.17038977045139425,0.15344322908642735,0.6897242335541519,0.04051763980896626,0.032198428593437065,0.0018487136034509321,0.0024649514712679096,0.0476043752888615,0.08765983669696503,0.012427506213753107,0.029826014913007456
12009064126,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,1,0,0,41600,92400,0.294,29140,1680,213700,210300,344.73,792,641,3800,124,114,0,3,129,257,103,58,1728,4122,0.19213973799126638,0.15550703541969918,0.9218825812712276,0.030082484230955848,0.027656477438136828,0,7.27802037845706e-4,0.03129548762736536,0.06234837457544881,0.05960648148148148,0.03356481481481482
12009064127,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,1,0,0,60100,230400,0.254,11660,1830,247400,243200,277.47,1402,1654,6321,220,280,4,24,234,485,63,87,3671,7959,0.17615278301294132,0.20781505214222892,0.7941952506596306,0.02764166352556854,0.03518029903254178,5.025757004648825e-4,0.0030154542027892952,0.029400678477195626,0.060937303681367,0.017161536366112777,0.023699264505584308
12009064128,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,6,1,0,0,63800,263100,0.25,9850,1840,250300,238200,238.11,2432,2569,9819,317,454,6,14,313,810,73,133,5457,12294,0.19782007483325198,0.20896372214088174,0.7986822840409956,0.025784935741011875,0.03692858304864161,4.880429477794046e-4,0.001138766878151944,0.025459573775825604,0.06588579795021962,0.013377313542239326,0.0243723657687374
12009064201,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,70600,265700,0.49,12080,1290,218300,150500,320.72,449,407,2064,102,30,4,3,113,150,133,110,1211,2294,0.19572798605056668,0.1774193548387097,0.8997384481255449,0.044463818657367045,0.013077593722755012,0.0017436791630340018,0.0013077593722755014,0.04925893635571055,0.06538796861377506,0.10982658959537572,0.09083402146985962
12009064202,Florida,Brevard County,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,5,1,0,0,65900,230900,0.385,13080,1360,247300,179900,293.33,386,578,2420,117,39,5,31,179,290,212,237,1711,3088,0.125,0.1871761658031088,0.783678756476684,0.03788860103626943,0.012629533678756476,0.0016191709844559584,0.010038860103626942,0.057966321243523314,0.0939119170984456,0.12390414962010521,0.1385154880187025
